GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR, puT,prT, PobT
0			fraction
   293,07087, 0.0000000, 0.0069318, 0.0069318,     0,   243,  15950,  19106,  35056
   294,07087, 0.0745664, 0.1046896, 0.1792561,  2614,  3670,  19106,  15950,  35056
   295,07087, 0.0537996, 0.0023676, 0.0561673,  1886,    83,  19106,  15950,  35056
   645,07089, 0.0020221, 0.0021938, 0.0042159,   648,   703, 233185,  87266, 320451
   646,07087, 0.0000000, 0.0405637, 0.0405637,     0,  1422,  15950,  19106,  35056
   646,07089, 0.0000000, 0.0038789, 0.0038789,     0,  1243,  87266, 233185, 320451
   647,07087, 0.0000000, 0.1390632, 0.1390632,     0,  4875,  15950,  19106,  35056
   648,07087, 0.3782519, 0.1233170, 0.5015689, 13260,  4323,  19106,  15950,  35056
   997,07054, 0.0000000, 0.0173861, 0.0173861,     0,   462,  15475,  11098,  26573
   997,07089, 0.0027430, 0.0005648, 0.0033078,   879,   181, 233185,  87266, 320451
   998,07054, 0.0000000, 0.0000753, 0.0000753,     0,     2,  15475,  11098,  26573
   998,07089, 0.0250584, 0.0128694, 0.0379278,  8030,  4124, 233185,  87266, 320451
   999,07087, 0.0000000, 0.0002282, 0.0002282,     0,     8,  15950,  19106,  35056
   999,07089, 0.0000000, 0.0092651, 0.0092651,     0,  2969,  87266, 233185, 320451
  1000,07035, 0.0000000, 0.3617845, 0.3617845,     0,  4582,   9146,   3519,  12665
  1000,07087, 0.0000000, 0.0255306, 0.0255306,     0,   895,  15950,  19106,  35056
  1000,07089, 0.0000000, 0.0001030, 0.0001030,     0,    33,  87266, 233185, 320451
  1001,07035, 0.0021319, 0.1945519, 0.1966838,    27,  2464,   3519,   9146,  12665
  1001,07087, 0.0383957, 0.0122946, 0.0506903,  1346,   431,  19106,  15950,  35056
  1349,07054, 0.0000000, 0.0317239, 0.0317239,     0,   843,  15475,  11098,  26573
  1350,07054, 0.2402439, 0.2063373, 0.4465811,  6384,  5483,  11098,  15475,  26573
  1351,07054, 0.0000000, 0.0496368, 0.0496368,     0,  1319,  15475,  11098,  26573
  1351,07089, 0.0000000, 0.0148291, 0.0148291,     0,  4752,  87266, 233185, 320451
  1352,07089, 0.0000218, 0.0369542, 0.0369760,     7, 11842, 233185,  87266, 320451
  1353,07035, 0.0894591, 0.1658113, 0.2552704,  1133,  2100,   3519,   9146,  12665
  1353,07055, 0.5185774, 0.4814226, 1.0000000,  2610,  2423,   2610,   2423,   5033
  1353,07102, 0.0000000, 0.0674934, 0.0674934,     0,  2547,  30711,   7026,  37737
  1701,07040, 0.0000000, 0.0016161, 0.0016161,     0,    83,  19326,  32033,  51359
  1701,07054, 0.0000000, 0.0287510, 0.0287510,     0,   764,  15475,  11098,  26573
  1702,07054, 0.0000000, 0.0758289, 0.0758289,     0,  2015,  15475,  11098,  26573
  1703,07054, 0.1773981, 0.1478192, 0.3252173,  4714,  3928,  11098,  15475,  26573
  1703,07089, 0.0000000, 0.0000250, 0.0000250,     0,     8,  87266, 233185, 320451
  1704,07037, 0.0000000, 0.0004500, 0.0004500,     0,    16,  19375,  16183,  35558
  1704,07054, 0.0000000, 0.0247620, 0.0247620,     0,   658,  15475,  11098,  26573
  1704,07089, 0.0178405, 0.0150226, 0.0328631,  5717,  4814, 233185,  87266, 320451
  1705,07089, 0.5048884, 0.0278326, 0.5327210,161792,  8919, 233185,  87266, 320451
  1706,07089, 0.1464623, 0.0021314, 0.1485937, 46934,   683, 233185,  87266, 320451
  1706,07102, 0.0339985, 0.3960834, 0.4300819,  1283, 14947,   7026,  30711,  37737
  1707,07102, 0.0082412, 0.1116941, 0.1199353,   311,  4215,   7026,  30711,  37737
  2053,07040, 0.0000000, 0.0090150, 0.0090150,     0,   463,  19326,  32033,  51359
  2054,07040, 0.0000000, 0.0001752, 0.0001752,     0,     9,  19326,  32033,  51359
  2055,07037, 0.0000000, 0.0207829, 0.0207829,     0,   739,  19375,  16183,  35558
  2055,07040, 0.0000000, 0.0018108, 0.0018108,     0,    93,  19326,  32033,  51359
  2056,07037, 0.0088306, 0.1688228, 0.1776534,   314,  6003,  16183,  19375,  35558
  2056,07054, 0.0000000, 0.0000376, 0.0000376,     0,     1,  15475,  11098,  26573
  2057,07037, 0.3868328, 0.1475055, 0.5343382, 13755,  5245,  16183,  19375,  35558
  2057,07089, 0.0000000, 0.0010953, 0.0010953,     0,   351,  87266, 233185, 320451
  2058,07037, 0.0000000, 0.0106868, 0.0106868,     0,   380,  19375,  16183,  35558
  2058,07089, 0.0164487, 0.0191948, 0.0356435,  5271,  6151, 233185,  87266, 320451
  2059,07015, 0.2267924, 0.0075324, 0.2343247,  9936,   330,  19127,  24684,  43811
  2059,07089, 0.0121922, 0.0180714, 0.0302636,  3907,  5791, 233185,  87266, 320451
  2059,07102, 0.0303151, 0.1422212, 0.1725362,  1144,  5367,   7026,  30711,  37737
  2060,07015, 0.1514688, 0.0244231, 0.1758919,  6636,  1070,  19127,  24684,  43811
  2060,07102, 0.1136285, 0.0963246, 0.2099531,  4288,  3635,   7026,  30711,  37737
  2404,07003, 0.0000000, 0.0001450, 0.0001450,     0,     4,  18884,   8696,  27580
  2405,07003, 0.0000000, 0.0004714, 0.0004714,     0,    13,  18884,   8696,  27580
  2406,07071, 0.0000000, 0.0021506, 0.0021506,     0,    60,  20698,   7201,  27899
  2407,07040, 0.0000000, 0.0119940, 0.0119940,     0,   616,  19326,  32033,  51359
  2407,07071, 0.0000000, 0.0211836, 0.0211836,     0,   591,  20698,   7201,  27899
  2408,07037, 0.0000000, 0.0001406, 0.0001406,     0,     5,  19375,  16183,  35558
  2408,07040, 0.0000000, 0.1958371, 0.1958371,     0, 10058,  19326,  32033,  51359
  2409,07037, 0.0000000, 0.0177738, 0.0177738,     0,   632,  19375,  16183,  35558
  2409,07040, 0.0000000, 0.0258572, 0.0258572,     0,  1328,  19326,  32033,  51359
  2409,07103, 0.0000000, 0.2055656, 0.2055656,     0,  5784,  22711,   5426,  28137
  2410,07037, 0.0000000, 0.1709320, 0.1709320,     0,  6078,  19375,  16183,  35558
  2410,07089, 0.0000000, 0.0029739, 0.0029739,     0,   953,  87266, 233185, 320451
  2410,07103, 0.0000000, 0.0728578, 0.0728578,     0,  2050,  22711,   5426,  28137
  2411,07037, 0.0000000, 0.0077901, 0.0077901,     0,   277,  19375,  16183,  35558
  2411,07089, 0.0000000, 0.0313121, 0.0313121,     0, 10034,  87266, 233185, 320451
  2412,07015, 0.0583187, 0.2874392, 0.3457579,  2555, 12593,  19127,  24684,  43811
  2412,07089, 0.0000000, 0.0143641, 0.0143641,     0,  4603,  87266, 233185, 320451
  2413,07015, 0.0000000, 0.1826025, 0.1826025,     0,  8000,  24684,  19127,  43811
  2413,07105, 0.4561005, 0.5410604, 0.9971609,  6426,  7623,   6431,   7658,  14089
  2414,07105, 0.0003549, 0.0022003, 0.0025552,     5,    31,   6431,   7658,  14089
  2757,07003, 0.0000000, 0.0479333, 0.0479333,     0,  1322,  18884,   8696,  27580
  2758,07003, 0.0000000, 0.0213198, 0.0213198,     0,   588,  18884,   8696,  27580
  2759,07003, 0.0000000, 0.1183829, 0.1183829,     0,  3265,  18884,   8696,  27580
  2759,07071, 0.0000000, 0.0907918, 0.0907918,     0,  2533,  20698,   7201,  27899
  2760,07071, 0.0002151, 0.2805477, 0.2807627,     6,  7827,   7201,  20698,  27899
  2761,07040, 0.0000000, 0.0289725, 0.0289725,     0,  1488,  19326,  32033,  51359
  2761,07071, 0.0001434, 0.1261694, 0.1263128,     4,  3520,   7201,  20698,  27899
  2762,07040, 0.6237077, 0.0351253, 0.6588330, 32033,  1804,  32033,  19326,  51359
  2762,07103, 0.1928422, 0.3056829, 0.4985251,  5426,  8601,   5426,  22711,  28137
  2763,07089, 0.0000000, 0.0102481, 0.0102481,     0,  3284,  87266, 233185, 320451
  2763,07103, 0.0000000, 0.0990155, 0.0990155,     0,  2786,  22711,   5426,  28137
  2764,07057, 0.0000000, 0.0020689, 0.0020689,     0,   143,  45364,  23755,  69119
  2764,07089, 0.0000000, 0.0148509, 0.0148509,     0,  4759,  87266, 233185, 320451
  2765,07015, 0.0000000, 0.0541645, 0.0541645,     0,  2373,  24684,  19127,  43811
  2765,07089, 0.0000000, 0.0128288, 0.0128288,     0,  4111,  87266, 233185, 320451
  2766,07015, 0.0000000, 0.0028760, 0.0028760,     0,   126,  24684,  19127,  43811
  2766,07105, 0.0000000, 0.0002839, 0.0002839,     0,     4,   7658,   6431,  14089
  3108,07051, 0.0000000, 0.0002277, 0.0002277,     0,    10,  25982,  17931,  43913
  3109,07051, 0.0000000, 0.0087901, 0.0087901,     0,   386,  25982,  17931,  43913
  3110,07003, 0.0000000, 0.0456490, 0.0456490,     0,  1259,  18884,   8696,  27580
  3110,07051, 0.0000000, 0.0161228, 0.0161228,     0,   708,  25982,  17931,  43913
  3111,07003, 0.0000000, 0.1833575, 0.1833575,     0,  5057,  18884,   8696,  27580
  3112,07003, 0.2245830, 0.0948151, 0.3193981,  6194,  2615,   8696,  18884,  27580
  3112,07032, 0.0000000, 0.0046229, 0.0046229,     0,   139,  17779,  12289,  30068
  3113,07003, 0.0000000, 0.0006164, 0.0006164,     0,    17,  18884,   8696,  27580
  3113,07032, 0.0000000, 0.0765598, 0.0765598,     0,  2302,  17779,  12289,  30068
  3113,07071, 0.2073551, 0.0450195, 0.2523746,  5785,  1256,   7201,  20698,  27899
  3114,07040, 0.0000000, 0.0178742, 0.0178742,     0,   918,  19326,  32033,  51359
  3114,07071, 0.0503961, 0.1011147, 0.1515108,  1406,  2821,   7201,  20698,  27899
  3115,07032, 0.0000000, 0.0029600, 0.0029600,     0,    89,  17779,  12289,  30068
  3115,07040, 0.0000000, 0.0295177, 0.0295177,     0,  1516,  19326,  32033,  51359
  3115,07057, 0.0000000, 0.0264037, 0.0264037,     0,  1825,  45364,  23755,  69119
  3115,07103, 0.0000000, 0.0846572, 0.0846572,     0,  2382,  22711,   5426,  28137
  3116,07057, 0.0000000, 0.0879787, 0.0879787,     0,  6081,  45364,  23755,  69119
  3116,07089, 0.0000000, 0.0030332, 0.0030332,     0,   972,  87266, 233185, 320451
  3116,07103, 0.0000000, 0.0393788, 0.0393788,     0,  1108,  22711,   5426,  28137
  3117,07057, 0.0000000, 0.0496101, 0.0496101,     0,  3429,  45364,  23755,  69119
  3117,07089, 0.0000000, 0.0029739, 0.0029739,     0,   953,  87266, 233185, 320451
  3118,07015, 0.0000000, 0.0043825, 0.0043825,     0,   192,  24684,  19127,  43811
  3118,07057, 0.0000000, 0.0337823, 0.0337823,     0,  2335,  45364,  23755,  69119
  3118,07089, 0.0000000, 0.0157060, 0.0157060,     0,  5033,  87266, 233185, 320451
  3460,07051, 0.0000000, 0.0097465, 0.0097465,     0,   428,  25982,  17931,  43913
  3461,07051, 0.0000000, 0.0206772, 0.0206772,     0,   908,  25982,  17931,  43913
  3462,07051, 0.0000000, 0.0608248, 0.0608248,     0,  2671,  25982,  17931,  43913
  3463,07003, 0.0000000, 0.0023930, 0.0023930,     0,    66,  18884,   8696,  27580
  3463,07051, 0.0000000, 0.0456357, 0.0456357,     0,  2004,  25982,  17931,  43913
  3464,07001, 0.0000000, 0.0937909, 0.0937909,     0,  1577,   9299,   7515,  16814
  3464,07003, 0.0457215, 0.0896302, 0.1353517,  1261,  2472,   8696,  18884,  27580
  3465,07001, 0.4469490, 0.1857381, 0.6326870,  7515,  3123,   7515,   9299,  16814
  3465,07003, 0.0449964, 0.0085569, 0.0535533,  1241,   236,   8696,  18884,  27580
  3465,07032, 0.3182786, 0.0376813, 0.3559598,  9570,  1133,  12289,  17779,  30068
  3466,07001, 0.0000000, 0.0002974, 0.0002974,     0,     5,   9299,   7515,  16814
  3466,07032, 0.0002993, 0.1424105, 0.1427099,     9,  4282,  12289,  17779,  30068
  3466,07071, 0.0000000, 0.0370264, 0.0370264,     0,  1033,  20698,   7201,  27899
  3467,07032, 0.0901290, 0.1527205, 0.2428495,  2710,  4592,  12289,  17779,  30068
  3467,07057, 0.0000000, 0.0000723, 0.0000723,     0,     5,  45364,  23755,  69119
  3467,07071, 0.0000000, 0.0378867, 0.0378867,     0,  1057,  20698,   7201,  27899
  3468,07032, 0.0000000, 0.0295663, 0.0295663,     0,   889,  17779,  12289,  30068
  3468,07040, 0.0000000, 0.0184972, 0.0184972,     0,   950,  19326,  32033,  51359
  3468,07057, 0.0000000, 0.0578423, 0.0578423,     0,  3998,  45364,  23755,  69119
  3469,07057, 0.0000000, 0.1496405, 0.1496405,     0, 10343,  45364,  23755,  69119
  3470,07053, 0.0000000, 0.0119338, 0.0119338,     0,    93,   6213,   1580,   7793
  3470,07057, 0.0000000, 0.0771568, 0.0771568,     0,  5333,  45364,  23755,  69119
  3471,07053, 0.0000000, 0.1700244, 0.1700244,     0,  1325,   6213,   1580,   7793
  3471,07057, 0.0000000, 0.0118491, 0.0118491,     0,   819,  45364,  23755,  69119
  3812,07069, 0.0000000, 0.0338665, 0.0338665,     0,  1696,  33162,  16917,  50079
  3813,07051, 0.0000000, 0.0079703, 0.0079703,     0,   350,  25982,  17931,  43913
  3813,07069, 0.0000000, 0.0156153, 0.0156153,     0,   782,  33162,  16917,  50079
  3814,07051, 0.0000000, 0.0331337, 0.0331337,     0,  1455,  25982,  17931,  43913
  3815,07051, 0.3943251, 0.0199941, 0.4143192, 17316,   878,  17931,  25982,  43913
  3816,07051, 0.0139139, 0.1267734, 0.1406873,   611,  5567,  17931,  25982,  43913
  3817,07001, 0.0000000, 0.0906982, 0.0906982,     0,  1525,   9299,   7515,  16814
  3817,07003, 0.0000000, 0.0714286, 0.0714286,     0,  1970,  18884,   8696,  27580
  3817,07051, 0.0000000, 0.0061030, 0.0061030,     0,   268,  25982,  17931,  43913
  3818,07001, 0.0000000, 0.1513025, 0.1513025,     0,  2544,   9299,   7515,  16814
  3819,07001, 0.0000000, 0.0070180, 0.0070180,     0,   118,   9299,   7515,  16814
  3819,07032, 0.0000000, 0.0248104, 0.0248104,     0,   746,  17779,  12289,  30068
  3820,07032, 0.0000000, 0.0746974, 0.0746974,     0,  2246,  17779,  12289,  30068
  3821,07032, 0.0000000, 0.0334242, 0.0334242,     0,  1005,  17779,  12289,  30068
  3821,07057, 0.0000000, 0.0330734, 0.0330734,     0,  2286,  45364,  23755,  69119
  3822,07057, 0.0000000, 0.0616328, 0.0616328,     0,  4260,  45364,  23755,  69119
  3822,07070, 0.0000000, 0.1042345, 0.1042345,     0,  1376,  11765,   1436,  13201
  3823,07057, 0.3436826, 0.0649026, 0.4085852, 23755,  4486,  23755,  45364,  69119
  3823,07070, 0.0000000, 0.2732369, 0.2732369,     0,  3607,  11765,   1436,  13201
  3824,07006, 0.0000000, 0.0157038, 0.0157038,     0,   464,  25721,   3826,  29547
  3824,07053, 0.2027460, 0.4537405, 0.6564866,  1580,  3536,   1580,   6213,   7793
  3824,07057, 0.0000000, 0.0003038, 0.0003038,     0,    21,  45364,  23755,  69119
  3825,07053, 0.0000000, 0.0137303, 0.0137303,     0,   107,   6213,   1580,   7793
  4122,20439, 0.0000000, 0.0183403, 0.0183403,     0,   446,  22468,   1850,  24318
  4123,20439, 0.0000000, 0.0415330, 0.0415330,     0,  1010,  22468,   1850,  24318
  4124,20439, 0.0000000, 0.1746854, 0.1746854,     0,  4248,  22468,   1850,  24318
  4125,20324, 0.0585955, 0.0950980, 0.1536936,  2570,  4171,  16330,  27530,  43860
  4125,20439, 0.0000000, 0.0692080, 0.0692080,     0,  1683,   1850,  22468,  24318
  4126,20324, 0.0000000, 0.0126311, 0.0126311,     0,   554,  27530,  16330,  43860
  4127,20324, 0.0000000, 0.0101231, 0.0101231,     0,   444,  27530,  16330,  43860
  4127,20413, 0.0000000, 0.0297186, 0.0297186,     0,  1148,  13253,  25376,  38629
  4128,20413, 0.0000000, 0.0080768, 0.0080768,     0,   312,  13253,  25376,  38629
  4164,07069, 0.0000000, 0.0056910, 0.0056910,     0,   285,  33162,  16917,  50079
  4165,07069, 0.0000000, 0.0412348, 0.0412348,     0,  2065,  33162,  16917,  50079
  4166,07069, 0.0000000, 0.0706683, 0.0706683,     0,  3539,  33162,  16917,  50079
  4167,07051, 0.0000000, 0.0221574, 0.0221574,     0,   973,  25982,  17931,  43913
  4167,07069, 0.0000000, 0.0441103, 0.0441103,     0,  2209,  33162,  16917,  50079
  4168,07051, 0.0000911, 0.0854644, 0.0855555,     4,  3753,  17931,  25982,  43913
  4169,07051, 0.0000000, 0.0745110, 0.0745110,     0,  3272,  25982,  17931,  43913
  4170,07001, 0.0000000, 0.0021411, 0.0021411,     0,    36,   9299,   7515,  16814
  4171,07001, 0.0000000, 0.0145117, 0.0145117,     0,   244,   9299,   7515,  16814
  4172,07001, 0.0000000, 0.0075532, 0.0075532,     0,   127,   9299,   7515,  16814
  4172,07032, 0.0000000, 0.0034256, 0.0034256,     0,   103,  17779,  12289,  30068
  4172,07080, 0.0000000, 0.0004457, 0.0004457,     0,    17,  34743,   3400,  38143
  4173,07032, 0.0000000, 0.0084143, 0.0084143,     0,   253,  17779,  12289,  30068
  4173,07080, 0.0000000, 0.0383819, 0.0383819,     0,  1464,  34743,   3400,  38143
  4174,07080, 0.0000000, 0.0812731, 0.0812731,     0,  3100,  34743,   3400,  38143
  4175,07070, 0.0000000, 0.0809787, 0.0809787,     0,  1069,  11765,   1436,  13201
  4175,07080, 0.0000000, 0.0222321, 0.0222321,     0,   848,  34743,   3400,  38143
  4176,07036, 0.0013751, 0.3190319, 0.3204070,    10,  2320,   1044,   6228,   7272
  4176,07070, 0.1087796, 0.4201197, 0.5288993,  1436,  5546,   1436,  11765,  13201
  4176,07080, 0.0000000, 0.0732507, 0.0732507,     0,  2794,  34743,   3400,  38143
  4177,07006, 0.0000000, 0.0124547, 0.0124547,     0,   368,  25721,   3826,  29547
  4177,07010, 0.0413223, 0.4992785, 0.5406008,   315,  3806,    315,   7308,   7623
  4177,07036, 0.0000000, 0.0840209, 0.0840209,     0,   611,   6228,   1044,   7272
  4177,07053, 0.0000000, 0.1478250, 0.1478250,     0,  1152,   6213,   1580,   7793
  4177,07070, 0.0000000, 0.0126506, 0.0126506,     0,   167,  11765,   1436,  13201
  4178,07006, 0.0264325, 0.0709378, 0.0973703,   781,  2096,   3826,  25721,  29547
  4178,07010, 0.0000000, 0.0405352, 0.0405352,     0,   309,   7308,    315,   7623
  4472,20401, 0.0000000, 0.1101603, 0.1101603,     0,  2652,  11422,  12652,  24074
  4473,20401, 0.0000000, 0.0709895, 0.0709895,     0,  1709,  11422,  12652,  24074
  4474,20401, 0.0000000, 0.0342693, 0.0342693,     0,   825,  11422,  12652,  24074
  4474,20439, 0.0000000, 0.0820380, 0.0820380,     0,  1995,  22468,   1850,  24318
  4475,20439, 0.0000000, 0.2667983, 0.2667983,     0,  6488,  22468,   1850,  24318
  4476,20439, 0.0000000, 0.0486471, 0.0486471,     0,  1183,  22468,   1850,  24318
  4476,20509, 0.0000000, 0.1167157, 0.1167157,     0,  1231,   8927,   1620,  10547
  4477,20012, 0.0000000, 0.0248479, 0.0248479,     0,   245,   7788,   2072,   9860
  4477,20439, 0.0000000, 0.0463031, 0.0463031,     0,  1126,  22468,   1850,  24318
  4477,20509, 0.0000000, 0.0728169, 0.0728169,     0,   768,   8927,   1620,  10547
  4478,20324, 0.1110579, 0.0694254, 0.1804834,  4871,  3045,  16330,  27530,  43860
  4478,20439, 0.0760753, 0.0448228, 0.1208981,  1850,  1090,   1850,  22468,  24318
  4479,20324, 0.2009576, 0.1611491, 0.3621067,  8814,  7068,  16330,  27530,  43860
  4480,20324, 0.0000000, 0.0334929, 0.0334929,     0,  1469,  27530,  16330,  43860
  4480,20413, 0.0000000, 0.0009319, 0.0009319,     0,    36,  13253,  25376,  38629
  4481,20413, 0.0000000, 0.0811308, 0.0811308,     0,  3134,  13253,  25376,  38629
  4482,20413, 0.4006575, 0.0189236, 0.4195811, 15477,   731,  25376,  13253,  38629
  4483,20413, 0.0644593, 0.0124259, 0.0768852,  2490,   480,  25376,  13253,  38629
  4515,07069, 0.0000000, 0.0086463, 0.0086463,     0,   433,  33162,  16917,  50079
  4516,07069, 0.0000000, 0.0156952, 0.0156952,     0,   786,  33162,  16917,  50079
  4517,07069, 0.0000000, 0.0298728, 0.0298728,     0,  1496,  33162,  16917,  50079
  4518,07069, 0.0000000, 0.0537750, 0.0537750,     0,  2693,  33162,  16917,  50079
  4519,07069, 0.0000000, 0.0477046, 0.0477046,     0,  2389,  33162,  16917,  50079
  4520,07069, 0.0000000, 0.0080673, 0.0080673,     0,   404,  33162,  16917,  50079
  4521,07051, 0.0000000, 0.0130258, 0.0130258,     0,   572,  25982,  17931,  43913
  4522,07051, 0.0000000, 0.0247079, 0.0247079,     0,  1085,  25982,  17931,  43913
  4523,07051, 0.0000000, 0.0130713, 0.0130713,     0,   574,  25982,  17931,  43913
  4524,07080, 0.0000000, 0.0409774, 0.0409774,     0,  1563,  34743,   3400,  38143
  4525,07080, 0.0000000, 0.0458800, 0.0458800,     0,  1750,  34743,   3400,  38143
  4526,07080, 0.0000000, 0.1022468, 0.1022468,     0,  3900,  34743,   3400,  38143
  4527,07080, 0.0000000, 0.1172692, 0.1172692,     0,  4473,  34743,   3400,  38143
  4528,07011, 0.0000000, 0.0181007, 0.0181007,     0,   349,  17609,   1672,  19281
  4528,07080, 0.0891382, 0.2126996, 0.3018378,  3400,  8113,   3400,  34743,  38143
  4529,07011, 0.0823090, 0.1395674, 0.2218765,  1587,  2691,   1672,  17609,  19281
  4529,07036, 0.1421892, 0.2717272, 0.4139164,  1034,  1976,   1044,   6228,   7272
  4529,07080, 0.0000000, 0.0781795, 0.0781795,     0,  2982,  34743,   3400,  38143
  4530,07006, 0.0000000, 0.1184892, 0.1184892,     0,  3501,  25721,   3826,  29547
  4530,07010, 0.0000000, 0.2867637, 0.2867637,     0,  2186,   7308,    315,   7623
  4530,07011, 0.0000000, 0.0405062, 0.0405062,     0,   781,  17609,   1672,  19281
  4530,07036, 0.0000000, 0.1816557, 0.1816557,     0,  1321,   6228,   1044,   7272
  4531,07006, 0.0000000, 0.2086168, 0.2086168,     0,  6164,  25721,   3826,  29547
  4531,07010, 0.0000000, 0.1321002, 0.1321002,     0,  1007,   7308,    315,   7623
  4532,07006, 0.0000000, 0.0028768, 0.0028768,     0,    85,  25721,   3826,  29547
  4824,20318, 0.5672426, 0.0279438, 0.5951865, 25902,  1276,  38583,   7080,  45663
  4824,20401, 0.1580128, 0.0265847, 0.1845975,  3804,   640,  12652,  11422,  24074
  4825,20318, 0.0000000, 0.0050369, 0.0050369,     0,   230,   7080,  38583,  45663
  4825,20401, 0.2478608, 0.0918003, 0.3396610,  5967,  2210,  12652,  11422,  24074
  4826,20401, 0.0568663, 0.0193570, 0.0762233,  1369,   466,  12652,  11422,  24074
  4827,20401, 0.0000000, 0.0523386, 0.0523386,     0,  1260,  11422,  12652,  24074
  4827,20439, 0.0000000, 0.0025907, 0.0025907,     0,    63,  22468,   1850,  24318
  4828,20117, 0.0000000, 0.0660611, 0.0660611,     0,   160,   1014,   1408,   2422
  4828,20439, 0.0000000, 0.1152233, 0.1152233,     0,  2802,  22468,   1850,  24318
  4829,20085, 0.0000000, 0.0371372, 0.0371372,     0,   838,  20299,   2266,  22565
  4829,20439, 0.0000000, 0.0137347, 0.0137347,     0,   334,  22468,   1850,  24318
  4829,20509, 0.1535982, 0.3864606, 0.5400588,  1620,  4076,   1620,   8927,  10547
  4830,20012, 0.0000000, 0.0956389, 0.0956389,     0,   943,   7788,   2072,   9860
  4830,20085, 0.0000000, 0.0463550, 0.0463550,     0,  1046,  20299,   2266,  22565
  4830,20509, 0.0000000, 0.2704087, 0.2704087,     0,  2852,   8927,   1620,  10547
  4831,20012, 0.0000000, 0.1050710, 0.1050710,     0,  1036,   7788,   2072,   9860
  4831,20324, 0.0000000, 0.0402645, 0.0402645,     0,  1766,  27530,  16330,  43860
  4832,20071, 0.0000000, 0.0111111, 0.0111111,     0,    34,   2473,    587,   3060
  4832,20324, 0.0000000, 0.0959644, 0.0959644,     0,  4209,  27530,  16330,  43860
  4833,20071, 0.0000000, 0.0209150, 0.0209150,     0,    64,   2473,    587,   3060
  4833,20324, 0.0000000, 0.0302098, 0.0302098,     0,  1325,  27530,  16330,  43860
  4833,20413, 0.1917989, 0.1161821, 0.3079810,  7409,  4488,  25376,  13253,  38629
  4834,20324, 0.0000000, 0.0018240, 0.0018240,     0,    80,  27530,  16330,  43860
  4834,20413, 0.0000000, 0.0645111, 0.0645111,     0,  2492,  13253,  25376,  38629
  4835,20413, 0.0000000, 0.0010096, 0.0010096,     0,    39,  13253,  25376,  38629
  4836,20266, 0.0000000, 0.2261526, 0.2261526,     0,  1918,   7702,    779,   8481
  4836,20413, 0.0000000, 0.0092935, 0.0092935,     0,   359,  13253,  25376,  38629
  4837,20266, 0.0000000, 0.0010612, 0.0010612,     0,     9,   7702,    779,   8481
  4837,20453, 0.0000000, 0.3034483, 0.3034483,     0,  1188,   1708,   2207,   3915
  4838,20307, 0.0000000, 0.0219929, 0.0219929,     0,   211,   7347,   2247,   9594
  4867,07069, 0.0000000, 0.0001997, 0.0001997,     0,    10,  33162,  16917,  50079
  4868,07069, 0.0000000, 0.0244214, 0.0244214,     0,  1223,  33162,  16917,  50079
  4869,07069, 0.0000000, 0.0302123, 0.0302123,     0,  1513,  33162,  16917,  50079
  4870,07069, 0.2905210, 0.0415144, 0.3320354, 14549,  2079,  16917,  33162,  50079
  4871,07069, 0.0472853, 0.0259590, 0.0732443,  2368,  1300,  16917,  33162,  50079
  4872,07069, 0.0000000, 0.0075680, 0.0075680,     0,   379,  33162,  16917,  50079
  4873,07020, 0.0000000, 0.0009528, 0.0009528,     0,    42,  31134,  12948,  44082
  4873,07069, 0.0000000, 0.0352044, 0.0352044,     0,  1763,  33162,  16917,  50079
  4874,07020, 0.0000000, 0.0011342, 0.0011342,     0,    50,  31134,  12948,  44082
  4874,07051, 0.0000000, 0.0027327, 0.0027327,     0,   120,  25982,  17931,  43913
  4874,07069, 0.0000000, 0.0012780, 0.0012780,     0,    64,  33162,  16917,  50079
  4875,07008, 0.0000000, 0.0090882, 0.0090882,     0,   242,  12726,  13902,  26628
  4875,07020, 0.0000000, 0.0005218, 0.0005218,     0,    23,  31134,  12948,  44082
  4876,07008, 0.0000000, 0.0588854, 0.0588854,     0,  1568,  12726,  13902,  26628
  4876,07117, 0.0000000, 0.1684058, 0.1684058,     0,  1162,   4354,   2546,   6900
  4877,07117, 0.1728985, 0.3105797, 0.4834782,  1193,  2143,   2546,   4354,   6900
  4878,07008, 0.0000000, 0.0690251, 0.0690251,     0,  1838,  12726,  13902,  26628
  4878,07080, 0.0000000, 0.0084681, 0.0084681,     0,   323,  34743,   3400,  38143
  4878,07117, 0.0304348, 0.0313043, 0.0617391,   210,   216,   2546,   4354,   6900
  4879,07008, 0.0000000, 0.0010515, 0.0010515,     0,    28,  12726,  13902,  26628
  4879,07030, 0.0000000, 0.0002856, 0.0002856,     0,     9,  22507,   9008,  31515
  4879,07080, 0.0000000, 0.0259287, 0.0259287,     0,   989,  34743,   3400,  38143
  4880,07030, 0.0000000, 0.0204030, 0.0204030,     0,   643,  22507,   9008,  31515
  4880,07080, 0.0000000, 0.0167265, 0.0167265,     0,   638,  34743,   3400,  38143
  4881,07011, 0.0000000, 0.1110420, 0.1110420,     0,  2141,  17609,   1672,  19281
  4881,07030, 0.0000000, 0.0023164, 0.0023164,     0,    73,  22507,   9008,  31515
  4881,07080, 0.0000000, 0.0462732, 0.0462732,     0,  1765,  34743,   3400,  38143
