GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR, puT,prT, PobT
0			fraction
   293,07087, 0.0000000, 0.0152351, 0.0069318,     0,   243,  19106,  15950,  35056
   294,07087, 0.1368157, 0.2300940, 0.1792561,  2614,  3670,  19106,  15950,  35056
   295,07087, 0.0987124, 0.0052038, 0.0561673,  1886,    83,  19106,  15950,  35056
   645,07089, 0.0027789, 0.0080558, 0.0042159,   648,   703, 233185,  87266, 320451
   646,07087, 0.0000000, 0.1670846, 0.0083164,     0,  2665,  19106,  15950, 320451
   647,07087, 0.0000000, 0.3056426, 0.1390632,     0,  4875,  19106,  15950,  35056
   648,07087, 0.6940228, 0.2710345, 0.5015689, 13260,  4323,  19106,  15950,  35056
   997,07054, 0.0792035, 0.0415509, 0.0047496,   879,   643,  11098,  15475, 320451
   998,07054, 0.7235538, 0.2666236, 0.0379340,  8030,  4126,  11098,  15475, 320451
   999,07087, 0.0000000, 0.1866458, 0.0092900,     0,  2977,  19106,  15950, 320451
  1000,07035, 0.0000000, 0.6024492, 0.0171945,     0,  5510,   3518,   9146, 320451
  1001,07035, 0.3902786, 0.3165318, 0.1217481,  1373,  2895,   3518,   9146,  35056
  1349,07054, 0.0000000, 0.0544750, 0.0317239,     0,   843,  11098,  15475,  26573
  1350,07054, 0.5752388, 0.3543134, 0.4465811,  6384,  5483,  11098,  15475,  26573
  1351,07054, 0.0000000, 0.3923102, 0.0189452,     0,  6071,  11098,  15475, 320451
  1352,07089, 0.0000300, 0.1357000, 0.0369760,     7, 11842, 233185,  87266, 320451
  1353,07035, 1.0639567, 0.7730155, 2.1484203,  3743,  7070,   3518,   9146,   5033
  1701,07040, 0.0000000, 0.0438270, 0.0318745,     0,   847,  32033,  19326,  26573
  1702,07054, 0.0000000, 0.1302100, 0.0758289,     0,  2015,  11098,  15475,  26573
  1703,07054, 0.4247612, 0.2543457, 0.3255184,  4714,  3936,  11098,  15475,  26573
  1704,07037, 0.4063544, 0.2832516, 0.0349663,  5717,  5488,  14069,  19375, 320451
  1705,07089, 0.6938354, 0.1022048, 0.5327210,161792,  8919, 233185,  87266, 320451
  1706,07089, 0.2067757, 0.1791076, 1.6918938, 48217, 15630, 233185,  87266,  37737
  1707,07102, 0.0442642, 0.1372472, 0.1199353,   311,  4215,   7026,  30711,  37737
  2053,07040, 0.0000000, 0.0239574, 0.0090150,     0,   463,  32033,  19326,  51359
  2054,07040, 0.0000000, 0.0004657, 0.0001752,     0,     9,  32033,  19326,  51359
  2055,07037, 0.0000000, 0.0429419, 0.0161997,     0,   832,  14069,  19375,  51359
  2056,07037, 0.0223186, 0.3098839, 0.1776815,   314,  6004,  14069,  19375,  35558
  2057,07037, 0.9776814, 0.2888258, 0.5442095, 13755,  5596,  14069,  19375,  35558
  2058,07037, 0.3746535, 0.3370839, 0.0368293,  5271,  6531,  14069,  19375, 320451
  2059,07015, 0.7835521, 0.4654027, 0.7015661, 14987, 11488,  19127,  24684,  37737
  2060,07015, 0.5711298, 0.1906093, 0.4141559, 10924,  4705,  19127,  24684,  37737
  2404,07003, 0.0000000, 0.0002118, 0.0001450,     0,     4,   8696,  18884,  27580
  2405,07003, 0.0000000, 0.0006884, 0.0004714,     0,    13,   8696,  18884,  27580
  2406,07071, 0.0000000, 0.0028988, 0.0021506,     0,    60,   7201,  20698,  27899
  2407,07040, 0.0000000, 0.0624547, 0.0432632,     0,  1207,  32033,  19326,  27899
  2408,07037, 0.0000000, 0.5193806, 0.1959345,     0, 10063,  14069,  19375,  51359
  2409,07037, 0.0000000, 0.3996903, 0.2752248,     0,  7744,  14069,  19375,  28137
  2410,07037, 0.0000000, 0.4686968, 0.3227423,     0,  9081,  14069,  19375,  28137
  2411,07037, 0.0000000, 0.5321807, 0.0321765,     0, 10311,  14069,  19375, 320451
  2412,07015, 0.1335808, 0.6966456, 0.4508228,  2555, 17196,  19127,  24684,  43811
  2413,07015, 0.3359649, 0.6329201, 1.5649797,  6426, 15623,  19127,  24684,  14089
  2414,07105, 0.0007775, 0.0040481, 0.0025552,     5,    31,   6431,   7658,  14089
  2757,07003, 0.0000000, 0.0700064, 0.0479333,     0,  1322,   8696,  18884,  27580
  2758,07003, 0.0000000, 0.0311375, 0.0213198,     0,   588,   8696,  18884,  27580
  2759,07003, 0.0000000, 0.3070324, 0.2078211,     0,  5798,   8696,  18884,  27899
  2760,07071, 0.0008332, 0.3781525, 0.2807627,     6,  7827,   7201,  20698,  27899
  2761,07040, 0.0001249, 0.2591328, 0.1796480,     4,  5008,  32033,  19326,  27899
  2762,07040, 1.1693878, 0.5383939, 1.7011054, 37459, 10405,  32033,  19326,  28137
  2763,07089, 0.0000000, 0.0695574, 0.2157302,     0,  6070, 233185,  87266,  28137
  2764,07057, 0.0000000, 0.1080593, 0.0152972,     0,  4902,  23755,  45364, 320451
  2765,07015, 0.0000000, 0.2626803, 0.0202340,     0,  6484,  19127,  24684, 320451
  2766,07015, 0.0000000, 0.0052666, 0.0092271,     0,   130,  19127,  24684,  14089
  3108,07051, 0.0000000, 0.0003849, 0.0002277,     0,    10,  17931,  25982,  43913
  3109,07051, 0.0000000, 0.0148564, 0.0087901,     0,   386,  17931,  25982,  43913
  3110,07003, 0.0000000, 0.1041623, 0.0447931,     0,  1967,   8696,  18884,  43913
  3111,07003, 0.0000000, 0.2677929, 0.1833575,     0,  5057,   8696,  18884,  27580
  3112,07003, 0.7122815, 0.1458377, 0.3244380,  6194,  2754,   8696,  18884,  27580
  3113,07003, 0.6652484, 0.1893137, 0.3354959,  5785,  3575,   8696,  18884,  27899
  3114,07040, 0.0438922, 0.1934699, 0.1844152,  1406,  3739,  32033,  19326,  27899
  3115,07032, 0.0000000, 0.3269025, 0.2065608,     0,  5812,  12289,  17779,  28137
  3116,07057, 0.0000000, 0.1799004, 0.2900451,     0,  8161,  23755,  45364,  28137
  3117,07057, 0.0000000, 0.0965964, 0.0136745,     0,  4382,  23755,  45364, 320451
  3118,07015, 0.0000000, 0.3062713, 0.0235918,     0,  7560,  19127,  24684, 320451
  3460,07051, 0.0000000, 0.0164729, 0.0097465,     0,   428,  17931,  25982,  43913
  3461,07051, 0.0000000, 0.0349473, 0.0206772,     0,   908,  17931,  25982,  43913
  3462,07051, 0.0000000, 0.1028019, 0.0608248,     0,  2671,  17931,  25982,  43913
  3463,07003, 0.0000000, 0.1096166, 0.0471387,     0,  2070,   8696,  18884,  43913
  3464,07001, 0.1677977, 0.4354232, 0.1925308,  1261,  4049,   7515,   9299,  27580
  3465,07001, 2.4385896, 0.4830627, 0.7588798, 18326,  4492,   7515,   9299,  30068
  3466,07001, 0.0011976, 0.5721045, 0.1772316,     9,  5320,   7515,   9299,  30068
  3467,07032, 0.2205224, 0.3180156, 0.2781695,  2710,  5654,  12289,  17779,  30068
  3468,07032, 0.0000000, 0.3283087, 0.0844486,     0,  5837,  12289,  17779,  69119
  3469,07057, 0.0000000, 0.2280002, 0.1496405,     0, 10343,  23755,  45364,  69119
  3470,07053, 0.0000000, 0.8733301, 0.0785023,     0,  5426,   1580,   6213,  69119
  3471,07053, 0.0000000, 0.3450829, 0.0310190,     0,  2144,   1580,   6213,  69119
  3812,07069, 0.0000000, 0.0511429, 0.0338665,     0,  1696,  16917,  33162,  50079
  3813,07051, 0.0000000, 0.0435686, 0.0226043,     0,  1132,  17931,  25982,  50079
  3814,07051, 0.0000000, 0.0560003, 0.0331337,     0,  1455,  17931,  25982,  43913
  3815,07051, 0.9657019, 0.0337926, 0.4143192, 17316,   878,  17931,  25982,  43913
  3816,07051, 0.0340751, 0.2142637, 0.1406873,   611,  5567,  17931,  25982,  43913
  3817,07001, 0.0000000, 0.4046672, 0.0856922,     0,  3763,   7515,   9299,  43913
  3818,07001, 0.0000000, 0.2735778, 0.1513025,     0,  2544,   7515,   9299,  16814
  3819,07001, 0.0000000, 0.0929132, 0.0287349,     0,   864,   7515,   9299,  30068
  3820,07032, 0.0000000, 0.1263288, 0.0746974,     0,  2246,  12289,  17779,  30068
  3821,07032, 0.0000000, 0.1851060, 0.0476135,     0,  3291,  12289,  17779,  69119
  3822,07057, 0.0000000, 0.1242395, 0.4269373,     0,  5636,  23755,  45364,  13201
  3823,07057, 0.3436826, 0.1784014, 0.4607706, 23755,  8093,  23755,  45364,  69119
  3824,07006, 0.4129639, 0.1563314, 0.7187219,  1580,  4021,   3826,  25721,   7793
  3825,07053, 0.0000000, 0.0172220, 0.0137303,     0,   107,   1580,   6213,   7793
  4122,20439, 0.0000000, 0.0198505, 0.0183403,     0,   446,   1850,  22468,  24318
  4123,20439, 0.0000000, 0.0449528, 0.0415330,     0,  1010,   1850,  22468,  24318
  4124,20439, 0.0000000, 0.1890689, 0.1746854,     0,  4248,   1850,  22468,  24318
  4125,20324, 0.1581052, 0.2126408, 0.3464101,  2570,  5854,  16255,  27530,  24318
  4126,20324, 0.0000000, 0.0201235, 0.0126311,     0,   554,  16255,  27530,  43860
  4127,20324, 0.0000000, 0.0578278, 0.0412126,     0,  1592,  16255,  27530,  38629
  4128,20413, 0.0000000, 0.0235418, 0.0080768,     0,   312,  25376,  13253,  38629
  4164,07069, 0.0000000, 0.0085942, 0.0056910,     0,   285,  16917,  33162,  50079
  4165,07069, 0.0000000, 0.0622701, 0.0412348,     0,  2065,  16917,  33162,  50079
  4166,07069, 0.0000000, 0.1067185, 0.0706683,     0,  3539,  16917,  33162,  50079
  4167,07051, 0.0000000, 0.1224694, 0.0635396,     0,  3182,  17931,  25982,  50079
  4168,07051, 0.0002231, 0.1444461, 0.0855555,     4,  3753,  17931,  25982,  43913
  4169,07051, 0.0000000, 0.1259333, 0.0745110,     0,  3272,  17931,  25982,  43913
  4170,07001, 0.0000000, 0.0038714, 0.0021411,     0,    36,   7515,   9299,  16814
  4171,07001, 0.0000000, 0.0262394, 0.0145117,     0,   244,   7515,   9299,  16814
  4172,07001, 0.0000000, 0.0265620, 0.0064756,     0,   247,   7515,   9299,  38143
  4173,07032, 0.0000000, 0.0965746, 0.0450148,     0,  1717,  12289,  17779,  38143
  4174,07080, 0.0000000, 0.0892266, 0.0812731,     0,  3100,   3400,  34743,  38143
  4175,07070, 0.0000000, 0.1629409, 0.0502582,     0,  1917,   1436,  11765,  38143
  4176,07036, 1.3850574, 1.7116249, 0.9170518,  1446, 10660,   1044,   6228,  13201
  4177,07006, 0.0823314, 0.2373158, 0.8420569,   315,  6104,   3826,  25721,   7623
  4178,07006, 0.2041296, 0.0935034, 0.1078282,   781,  2405,   3826,  25721,  29547
  4472,20401, 0.0000000, 0.2321835, 0.1101603,     0,  2652,  11140,  11422,  24074
  4473,20401, 0.0000000, 0.1496235, 0.0709895,     0,  1709,  11140,  11422,  24074
  4474,20401, 0.0000000, 0.2468920, 0.1159635,     0,  2820,  11140,  11422,  24318
  4475,20439, 0.0000000, 0.2887662, 0.2667983,     0,  6488,   1850,  22468,  24318
  4476,20439, 0.0000000, 0.1074417, 0.2288803,     0,  2414,   1850,  22468,  10547
  4477,20012, 0.0000000, 0.2746533, 0.2028065,     0,  2139,   2072,   7788,  10547
  4478,20324, 0.4134728, 0.1501998, 0.4464183,  6721,  4135,  16255,  27530,  24318
  4479,20324, 0.5422332, 0.2567381, 0.3621067,  8814,  7068,  16255,  27530,  43860
  4480,20324, 0.0000000, 0.0546676, 0.0389604,     0,  1505,  16255,  27530,  38629
  4481,20413, 0.0000000, 0.2364748, 0.0811308,     0,  3134,  25376,  13253,  38629
  4482,20413, 0.6099070, 0.0551573, 0.4195811, 15477,   731,  25376,  13253,  38629
  4483,20413, 0.0981242, 0.0362182, 0.0768852,  2490,   480,  25376,  13253,  38629
  4515,07069, 0.0000000, 0.0130571, 0.0086463,     0,   433,  16917,  33162,  50079
  4516,07069, 0.0000000, 0.0237018, 0.0156952,     0,   786,  16917,  33162,  50079
  4517,07069, 0.0000000, 0.0451119, 0.0298728,     0,  1496,  16917,  33162,  50079
  4518,07069, 0.0000000, 0.0812074, 0.0537750,     0,  2693,  16917,  33162,  50079
  4519,07069, 0.0000000, 0.0720403, 0.0477046,     0,  2389,  16917,  33162,  50079
  4520,07069, 0.0000000, 0.0121826, 0.0080673,     0,   404,  16917,  33162,  50079
  4521,07051, 0.0000000, 0.0220152, 0.0130258,     0,   572,  17931,  25982,  43913
  4522,07051, 0.0000000, 0.0417597, 0.0247079,     0,  1085,  17931,  25982,  43913
  4523,07051, 0.0000000, 0.0220922, 0.0130713,     0,   574,  17931,  25982,  43913
  4524,07080, 0.0000000, 0.0449875, 0.0409774,     0,  1563,   3400,  34743,  38143
  4525,07080, 0.0000000, 0.0503699, 0.0458800,     0,  1750,   3400,  34743,  38143
  4526,07080, 0.0000000, 0.1122528, 0.1022468,     0,  3900,   3400,  34743,  38143
  4527,07080, 0.0000000, 0.1287454, 0.1172692,     0,  4473,   3400,  34743,  38143
  4528,07011, 2.0334928, 0.4805497, 0.3109876,  3400,  8462,   1672,  17609,  38143
  4529,07011, 1.5675837, 0.4343801, 1.4122663,  2621,  7649,   1672,  17609,   7272
  4530,07006, 0.0000000, 0.3028265, 1.0710946,     0,  7789,   3826,  25721,   7272
  4531,07006, 0.0000000, 0.2787994, 0.9407058,     0,  7171,   3826,  25721,   7623
  4532,07006, 0.0000000, 0.0033047, 0.0028768,     0,    85,   3826,  25721,  29547
  4824,20318, 0.8302404, 0.2706215, 1.3135333, 29706,  1916,  35780,   7080,  24074
  4825,20318, 0.1667691, 0.3446328, 0.3492149,  5967,  2440,  35780,   7080,  24074
  4826,20401, 0.1228905, 0.0407985, 0.0762233,  1369,   466,  11140,  11422,  24074
  4827,20401, 0.0000000, 0.1158291, 0.0544041,     0,  1323,  11140,  11422,  24318
  4828,20117, 0.0000000, 2.9211044, 0.1218028,     0,  2962,   1408,   1014,  24318
  4829,20085, 0.7149162, 0.2585349, 0.6511804,  1620,  5248,   2266,  20299,  10547
  4830,20012, 0.0000000, 0.6215973, 0.4589931,     0,  4841,   2072,   7788,  10547
  4831,20012, 0.0000000, 0.3597843, 0.0638851,     0,  2802,   2072,   7788,  43860
  4832,20071, 0.0000000, 1.7157298, 0.0967396,     0,  4243,    587,   2473,  43860
  4833,20071,12.6218061, 2.3764658, 0.3439385,  7409,  5877,    587,   2473,  38629
  4834,20324, 0.0000000, 0.0934254, 0.0665821,     0,  2572,  16255,  27530,  38629
  4835,20413, 0.0000000, 0.0029427, 0.0010096,     0,    39,  25376,  13253,  38629
  4836,20266, 0.0000000, 0.2956375, 0.0589454,     0,  2277,    779,   7702,  38629
  4837,20266, 0.0000000, 0.1554142, 0.3057471,     0,  1197,    779,   7702,   3915
  4838,20307, 0.0000000, 0.0287192, 0.0219929,     0,   211,   2247,   7347,   9594
  4867,07069, 0.0000000, 0.0003015, 0.0001997,     0,    10,  16917,  33162,  50079
  4868,07069, 0.0000000, 0.0368796, 0.0244214,     0,  1223,  16917,  33162,  50079
  4869,07069, 0.0000000, 0.0456245, 0.0302123,     0,  1513,  16917,  33162,  50079
  4870,07069, 0.8600225, 0.0626922, 0.3320354, 14549,  2079,  16917,  33162,  50079
  4871,07069, 0.1399775, 0.0392015, 0.0732443,  2368,  1300,  16917,  33162,  50079
  4872,07069, 0.0000000, 0.0114287, 0.0075680,     0,   379,  16917,  33162,  50079
  4873,07020, 0.0000000, 0.0579752, 0.0360431,     0,  1805,  12948,  31134,  50079
  4874,07020, 0.0000000, 0.0075159, 0.0046726,     0,   234,  12948,  31134,  50079
  4875,07008, 0.0000000, 0.0208235, 0.0060115,     0,   265,  13902,  12726,  44082
  4876,07008, 0.0000000, 0.2145215, 0.3956522,     0,  2730,  13902,  12726,   6900
  4877,07117, 0.4687623, 0.4921911, 0.4834782,  1193,  2143,   2545,   4354,   6900
  4878,07008, 0.0151057, 0.1867830, 0.3749276,   210,  2377,  13902,  12726,   6900
  4879,07008, 0.0000000, 0.0806223, 0.0268988,     0,  1026,  13902,  12726,  38143
  4880,07030, 0.0000000, 0.0569156, 0.0335841,     0,  1281,   9007,  22507,  38143
  4881,07011, 0.0000000, 0.2259640, 0.1043180,     0,  3979,   1672,  17609,  38143
  4882,07011, 0.0508373, 0.3531149, 0.3269021,    85,  6218,   1672,  17609,  19281
  4883,07006, 3.5151594, 0.3647603, 0.3407001, 13449,  9382,   3826,  25721,  67012
  4884,07006, 0.7943022, 0.3125462, 0.3749281,  3039,  8039,   3826,  25721,  29547
  4885,07006, 0.0015682, 0.1835854, 0.1600163,     6,  4722,   3826,  25721,  29547
  5169,20334, 0.0000000, 0.0236855, 0.0121149,     0,   532,  21452,  22461,  43913
  5170,20334, 0.0000000, 0.0330796, 0.0169198,     0,   743,  21452,  22461,  43913
  5171,20334, 0.0000000, 0.0436312, 0.0223169,     0,   980,  21452,  22461,  43913
  5172,20334, 0.0000000, 0.0173189, 0.0088584,     0,   389,  21452,  22461,  43913
  5173,20334, 0.0020977, 0.0198566, 0.0111812,    45,   446,  21452,  22461,  43913
  5174,20334, 0.0000000, 0.0602823, 0.0846991,     0,  1354,  21452,  22461,  15986
  5175,20334, 0.0000000, 0.1000846, 0.0511921,     0,  2248,  21452,  22461,  43913
  5176,20318, 0.0000000, 0.1652542, 0.0731890,     0,  1170,  35780,   7080,  15986
  5177,20318, 0.2760760, 0.2583333, 0.2563783,  9878,  1829,  35780,   7080,  45663
  5178,20318, 0.0000000, 0.1884181, 0.0292140,     0,  1334,  35780,   7080,  45663
  5179,20318, 0.0000000, 0.1759887, 0.0517571,     0,  1246,  35780,   7080,  24074
  5180,20113, 0.0000000, 1.5266362, 0.0416632,     0,  1003,   2175,    657,  24074
  5181,20117, 0.4666193, 0.0384615, 0.2873658,   657,    39,   1408,   1014,   2422
  5182,20085, 0.3314210, 0.2521799, 2.4236169,   751,  5119,   2266,  20299,   2422
  5183,20012, 0.0000000, 0.8586286, 0.2963439,     0,  6687,   2072,   7788,  22565
  5184,20012, 0.2101420, 0.5739599, 0.6634889,  2072,  4470,   2072,   7788,   9860
  5185,20071, 0.1918301, 0.6109988, 0.6856209,   587,  1511,    587,   2473,   3060
  5186,20071, 0.0000000, 1.3206632, 0.0744642,     0,  3266,    587,   2473,  43860
  5187,20253, 0.0000000, 0.4100570, 0.0204768,     0,   791,    297,   1929,  38629
  5188,20266, 0.0918524, 0.1129577, 0.1944346,   779,   870,    779,   7702,   8481
  5189,20266, 0.0000000, 0.1558037, 0.1414928,     0,  1200,    779,   7702,   8481
  5190,20266, 0.0000000, 0.0005193, 0.0004716,     0,     4,    779,   7702,   8481
  5191,20307, 0.0000000, 0.0494079, 0.0378361,     0,   363,   2247,   7347,   9594
  5192,20307, 0.0000000, 0.3442221, 0.2636023,     0,  2529,   2247,   7347,   9594
  5193,20307, 0.0000000, 0.1129713, 0.0865124,     0,   830,   2247,   7347,   9594
  5218,07097, 0.0000000, 0.0003963, 0.0001655,     0,    14,  49264,  35330,  84594
  5219,07097, 0.0000000, 0.0577696, 0.0241270,     0,  2041,  49264,  35330,  84594
  5220,07097, 0.0000000, 0.0350693, 0.0146464,     0,  1239,  49264,  35330,  84594
  5221,07069, 0.0000000, 0.0788252, 0.0309005,     0,  2614,  16917,  33162,  84594
  5222,07069, 0.0000000, 0.0885351, 0.0586274,     0,  2936,  16917,  33162,  50079
  5223,07069, 0.0000000, 0.0044931, 0.0029753,     0,   149,  16917,  33162,  50079
  5224,07069, 0.0000000, 0.0076292, 0.0050520,     0,   253,  16917,  33162,  50079
  5225,07020, 0.0000000, 0.0062311, 0.0044009,     0,   194,  12948,  31134,  44082
  5226,07020, 0.0000000, 0.0364553, 0.0257475,     0,  1135,  12948,  31134,  44082
  5227,07020, 0.0000000, 0.0602557, 0.0425571,     0,  1876,  12948,  31134,  44082
  5228,07008, 0.0000000, 0.1199906, 0.0346400,     0,  1527,  13902,  12726,  44082
  5229,07008, 0.0000000, 0.0267955, 0.0128061,     0,   341,  13902,  12726,  26628
  5230,07008, 0.0456769, 0.0878516, 0.2540580,   635,  1118,  13902,  12726,   6900
  5231,07008, 0.0364696, 0.1119755, 0.2800000,   507,  1425,  13902,  12726,   6900
  5232,07008, 0.0000000, 0.1699670, 0.0686340,     0,  2163,  13902,  12726,  31515
  5233,07030, 0.0000000, 0.1270716, 0.0749810,     0,  2860,   9007,  22507,  38143
  5234,07011, 2.8797846, 0.2839457, 0.3114390,  4815,  5000,   1672,  17609,  31515
  5235,07011, 0.5245215, 0.3407916, 0.2182453,   877,  6001,   1672,  17609,  31515
  5236,07034, 0.2350389, 0.1578582, 0.1836089,  5255,  7049,  22358,  44654,  67012
  5237,07034, 0.0000000, 0.1383975, 0.0922223,     0,  6180,  22358,  44654,  67012
  5238,07034, 0.1634314, 0.1251624, 0.1379305,  3654,  5589,  22358,  44654,  67012
  5520,20414, 0.0000000, 0.0442713, 0.0145243,     0,   267,   4763,   6031,  18383
  5521,20467, 0.0000000, 0.0306912, 0.0138171,     0,   254,  10107,   8276,  18383
  5522,20334, 0.0000000, 0.0366413, 0.0447696,     0,   823,  21452,  22461,  18383
  5523,20334, 0.0022842, 0.0751970, 0.0395783,    49,  1689,  21452,  22461,  43913
  5524,20334, 0.0000000, 0.1771515, 0.0906110,     0,  3979,  21452,  22461,  43913
  5525,20334, 0.0000000, 0.0209697, 0.0107258,     0,   471,  21452,  22461,  43913
  5526,20334, 0.6012493, 0.0344597, 0.3113429, 12898,   774,  21452,  22461,  43913
  5527,20364, 0.0000000, 0.0508834, 0.0293678,     0,   432,   6220,   8490,  14710
  5528,20364, 0.0000000, 0.0607774, 0.0322782,     0,   516,   6220,   8490,  15986
  5529,20318, 0.0000000, 0.6367232, 0.2819968,     0,  4508,  35780,   7080,  15986
  5530,20153, 0.0000000, 1.2979424, 0.0345356,     0,  1577,   3518,   1215,  45663
  5531,20153, 0.0000000, 0.4502058, 0.0119791,     0,   547,   3518,   1215,  45663
  5532,20291, 0.0000000, 0.4196559, 0.5507080,     0,  1439,    738,   3429,   2613
  5533,20113, 0.0000000, 1.2663623, 0.1996640,     0,   832,   2175,    657,   4167
  5534,20113, 0.0000000, 0.2115677, 0.0348721,     0,   139,   2175,    657,   3986
  5535,20085, 0.0000000, 0.1976945, 1.0067737,     0,  4013,   2266,  20299,   3986
  5536,20012, 1.0936294, 0.3717257, 0.2287170,  2266,  2895,   2072,   7788,  22565
  5537,20012, 0.3455598, 0.5571392, 1.2951577,   716,  4339,   2072,   7788,   3903
  5538,20236, 0.0000000, 2.0361702, 0.2451960,     0,   957,   1055,    470,   3903
  5539,20253, 0.1334232, 0.5101089, 0.5754717,   297,   984,    297,   1929,   2226
  5540,20253, 2.8653200, 0.3862105, 0.5533980,   851,   745,    297,   1929,   2884
  5541,20266, 0.0000000, 0.1234744, 0.3297504,     0,   951,    779,   7702,   2884
  5542,20266, 0.0000000, 0.0414178, 0.0376135,     0,   319,    779,   7702,   8481
  5543,20125, 0.0000000, 0.1013446, 0.1306450,     0,  1108,    880,  10933,   8481
  5544,20125, 0.0000000, 0.0855209, 0.0791501,     0,   935,    880,  10933,  11813
  5546,20307, 0.0000000, 0.2358786, 0.1806337,     0,  1733,   2247,   7347,   9594
  5547,20307, 0.9821985, 0.1942289, 0.9282247,  2207,  1427,   2247,   7347,   3915
  5548,20453, 0.0000000, 0.0725995, 0.0316731,     0,   124,   2207,   1708,   3915
  5549,20453, 0.0000000, 0.2125293, 0.0058670,     0,   363,   2207,   1708,  61872
  5550,20515, 0.0000000, 0.0189217, 0.0045093,     0,   279,  47126,  14745,  61872
  5569,07097, 0.0000000, 0.0019530, 0.0008157,     0,    69,  49264,  35330,  84594
  5570,07097, 0.0000000, 0.0398528, 0.0166442,     0,  1408,  49264,  35330,  84594
  5571,07097, 0.0000000, 0.0748939, 0.0312788,     0,  2646,  49264,  35330,  84594
  5572,07097, 0.0441905, 0.0048118, 0.0277443,  2177,   170,  49264,  35330,  84594
  5573,07097, 0.0451851, 0.0363997, 0.0415159,  2226,  1286,  49264,  35330,  84594
  5574,07069, 0.0000000, 0.0117001, 0.0045866,     0,   388,  16917,  33162,  84594
  5575,07069, 0.0000000, 0.0087449, 0.0057909,     0,   290,  16917,  33162,  50079
  5576,07069, 0.0000000, 0.0007840, 0.0005192,     0,    26,  16917,  33162,  50079
  5577,07069, 0.0000000, 0.0001206, 0.0000799,     0,     4,  16917,  33162,  50079
  5578,07020, 0.0000000, 0.0029871, 0.0021097,     0,    93,  12948,  31134,  44082
  5579,07020, 0.0000000, 0.0608659, 0.0429881,     0,  1895,  12948,  31134,  44082
  5580,07020, 0.0000000, 0.0120768, 0.0085296,     0,   376,  12948,  31134,  44082
  5581,07008, 0.0000000, 0.0065221, 0.0018829,     0,    83,  13902,  12726,  44082
  5582,07008, 0.2516185, 0.2095710, 0.2315232,  3498,  2667,  13902,  12726,  26628
  5583,07008, 0.0000000, 0.2511394, 0.1200240,     0,  3196,  13902,  12726,  26628
  5584,07030, 0.0000000, 0.1086329, 0.0775821,     0,  2445,   9007,  22507,  31515
  5585,07030, 0.0000000, 0.0176834, 0.0126289,     0,   398,   9007,  22507,  31515
  5586,07030, 0.0000000, 0.0433199, 0.0309376,     0,   975,   9007,  22507,  31515
  5587,07030, 0.2705673, 0.0297685, 0.0985880,  2437,   670,   9007,  22507,  31515
  5588,07030, 0.0282003, 0.2419692, 0.1808663,   254,  5446,   9007,  22507,  31515
  5589,07034, 0.0000000, 0.0508577, 0.0338895,     0,  2271,  22358,  44654,  67012
  5590,07034, 0.0000000, 0.0030904, 0.0020593,     0,   138,  22358,  44654,  67012
  5591,07034, 0.0000000, 0.0332333, 0.0221453,     0,  1484,  22358,  44654,  67012
  5592,07034, 0.0000000, 0.0017692, 0.0010856,     0,    79,  22358,  44654,  72769
  5871,20482, 0.0000000, 0.0001082, 0.0000398,     0,     2,  31818,  18490,  50309
  5872,20414, 0.0000000, 0.2840325, 0.0340496,     0,  1713,   4763,   6031,  50309
  5875,20334, 0.0000000, 0.1038244, 0.1268563,     0,  2332,  21452,  22461,  18383
  5876,20334, 0.1893064, 0.0556075, 0.1209209,  4061,  1249,  21452,  22461,  43913
  5877,20334, 0.2050625, 0.0537821, 0.1276843,  4399,  1208,  21452,  22461,  43913
  5878,20334, 0.0000000, 0.0617070, 0.0315624,     0,  1386,  21452,  22461,  43913
  5879,20272, 0.0000000, 8.8354979, 0.1387492,     0,  2041,   5930,    231,  14710
  5880,20364, 0.0000000, 0.2083628, 0.1202583,     0,  1769,   6220,   8490,  14710
  5881,20364, 0.0000000, 0.2669022, 0.1417490,     0,  2266,   6220,   8490,  15986
  5882,20202, 4.3523011, 1.4388490, 0.6256099,  5201,  4800,   1195,   3336,  15986
  5883,20153, 0.7432918, 1.4683127, 1.1202197,  3518,  1784,   3518,   1215,   4733
  5884,20153, 0.0000000, 0.6329218, 0.1411268,     0,   769,   3518,   1215,   5449
  5885,20159, 0.0000000, 0.0151515, 0.0260237,     0,    68,    961,   4488,   2613
  5886,20291, 1.1300813, 0.2344707, 0.5783898,   834,   804,    738,   3429,   2832
  5887,20113, 2.0331035, 0.7534246, 1.2335675,  4422,   495,   2175,    657,   3986
  5888,20254, 0.0000000, 0.2886474, 0.1798796,     0,   717,    824,   2484,   3986
  5889,20085, 0.0000000, 0.0819745, 0.4958284,     0,  1664,   2266,  20299,   3356
  5890,20254, 2.1820388, 0.3607085, 0.9254552,  1798,   896,    824,   2484,   2911
  5891,20236, 0.6918033, 2.1085107, 1.3416393,  1055,   991,   1055,    470,   1525
  5892,20211, 0.0000000, 0.8993341, 0.7961165,     0,  2296,    615,   2553,   2884
  5893,20211, 1.4162601, 0.2980807, 0.8390746,   871,   761,    615,   2553,   1945
  5894,20148, 0.0000000, 2.0577281, 0.6976010,     0,  2210,    871,   1074,   3168
